"seqnames","start","end","width","strand","exo_signal","endo_signal","enrichment","pvalue","binding_type","binding_type_by_peaks","significant","cpg_score","cpg_name","cpg_length","region_length","region_start","region_end","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",97685701,97686005,305,"*",16.1819939544959,10.8856862698751,1.48653870351544,0.4,"both","both","False","CpG:",1330,304,4486,97683253,97687739,"Promoter (<=1kb)",11,97685826,97688621,2796,1,"217149","ENSMUST00000107584.7",0,"ENSMUSG00000078695","Cisd3","CDGSH iron sulfur domain 3"
"chr11",97698897,97700716,1820,"*",36.3104197677607,37.0332082722174,0.980482692745825,0.7,"both","exo_only","False","CpG:",1330,1819,9686,97694547,97704233,"Promoter (<=1kb)",11,97688823,97699384,10562,2,"22658","ENSMUST00000179765.7",0,"ENSMUSG00000018537","Pcgf2","polycomb group ring finger 2"
"chr11",97744163,97745386,1224,"*",29.8977642696249,27.3838302612083,1.09180359301225,0.7,"both","both","False","CpG:",1330,1223,5021,97741400,97746421,"Promoter (<=1kb)",11,97744897,97745035,139,1,"102466256","ENSMUST00000184148.1",0,"ENSMUSG00000098919","Mir8102","microRNA 8102"
"chr11",97781776,97782601,826,"*",24.57438543412,17.0988454629084,1.43719559823076,0.7,"both","both","False","CpG:",1331,825,3692,97780132,97783824,"Promoter (<=1kb)",11,97777527,97782437,4911,2,"65019","ENSMUST00000103146.4",0,"ENSMUSG00000071415","Rpl23","ribosomal protein L23"
"chr11",97799345,97800236,892,"*",23.5199374546001,17.8536047372544,1.31737751567458,0.7,"both","both","False","CpG:",1331,891,3751,97798053,97801804,"Promoter (<=1kb)",11,97799565,97838764,39200,1,"16796","ENSMUST00000043843.11",0,"ENSMUSG00000038366","Lasp1","LIM and SH3 protein 1"
"chr11",97883595,97884422,828,"*",48.3171589564679,40.5958712997456,1.19019884065823,1,"both","both","False","CpG:",1331,827,1488,97883433,97884921,"Promoter (<=1kb)",11,97853826,97884154,30329,2,"72973","ENSMUST00000093939.3",0,"ENSMUSG00000070336","Fbxo47","F-box protein 47"
"chr11",98021944,98022805,862,"*",18.5731964191851,18.5149799038748,1.00314429265452,0.7,"both","both","False","CpG:",1332,861,1816,98021496,98023312,"Promoter (<=1kb)",11,98001508,98022634,21127,2,"12295","ENSMUST00000017552.12",0,"ENSMUSG00000020882","Cacnb1","calcium channel, voltage-dependent, beta 1 subunit"
"chr11",98026476,98027413,938,"*",16.5476298487796,23.613201948911,0.70077873744449,0.7,"both","both","False","CpG:",1332,937,3780,98024620,98028400,"Promoter (<=1kb)",11,98026710,98030492,3783,1,"19921","ENSMUST00000092425.10",0,"ENSMUSG00000017404","Rpl19","ribosomal protein L19"
"chr11",98052232,98053422,1191,"*",12.2872825171119,23.3062909968375,0.527208834678122,1,"both","both","False","CpG:",1333,1190,2641,98051306,98053947,"Promoter (<=1kb)",11,98036623,98053462,16840,2,"217154","ENSMUST00000017544.8",40,"ENSMUSG00000017400","Stac2","SH3 and cysteine rich domain 2"
"chr11",98149083,98150647,1565,"*",24.5718591973081,10.5584228381038,2.32722818304187,0.2,"both","both","False","CpG:",1333,1564,4535,98147547,98152082,"Promoter (<=1kb)",11,98082556,98149612,67057,2,"72194","ENSMUST00000103143.9",0,"ENSMUSG00000020883","Fbxl20","F-box and leucine-rich repeat protein 20"
"chr11",98192824,98193404,581,"*",26.4903296886491,18.7373974161229,1.41376783020331,0.4,"both","both","False","CpG:",1334,580,2283,98192148,98194431,"Promoter (<=1kb)",11,98152154,98193260,41107,2,"19014","ENSMUST00000092735.11",0,"ENSMUSG00000018160","Med1","mediator complex subunit 1"
"chr11",98202611,98203726,1116,"*",33.1572405467839,15.0854755805508,2.19795792116309,0.1,"both","both","False","CpG:",1334,1115,3650,98201280,98204930,"Promoter (<=1kb)",11,98203059,98251564,48506,1,"69131","ENSMUST00000107539.7",0,"ENSMUSG00000003119","Cdk12","cyclin dependent kinase 12"
"chr11",98294557,98294981,425,"*",5.91604444814051,13.9970759011985,0.422662882583493,0.4,"both","endo_only","False","CpG:",1334,424,1751,98293170,98294921,"Distal Intergenic",11,98262606,98262662,57,1,"100628613","ENSMUST00000175435.1",31951,"ENSMUSG00000093176","Mir5119","microRNA 5119"
"chr11",98327044,98328778,1735,"*",6.49151339052646,7.71293917508487,0.841639385864213,0.5,"exo_only","exo_only","False","CpG:",1335,1734,1522,98326596,98328118,"Promoter (<=1kb)",11,98325415,98329648,4234,2,"18013","ENSMUST00000041685.6",870,"ENSMUSG00000038255","Neurod2","neurogenic differentiation 2"
"chr11",98338527,98338926,400,"*",20.4453019632078,2.27896957911697,8.97129217983229,0.2,"both","exo_only","False","CpG:",1335,399,1700,98337887,98339587,"Distal Intergenic",11,98325415,98329648,4234,2,"18013","ENSMUST00000041685.6",-8879,"ENSMUSG00000038255","Neurod2","neurogenic differentiation 2"
"chr11",98348383,98349199,817,"*",17.2152958162939,13.6897361416976,1.25753306258824,0.8,"both","exo_only","False","CpG:",1335,816,3473,98346968,98350441,"Promoter (<=1kb)",11,98348404,98357796,9393,1,"19049","ENSMUST00000078694.12",0,"ENSMUSG00000061718","Ppp1r1b","protein phosphatase 1, regulatory inhibitor subunit 1B"
"chr11",98358248,98358736,489,"*",35.226210406291,18.6642963092232,1.88735807783353,0.1,"both","both","False","CpG:",1335,488,4542,98357336,98361878,"Promoter (<=1kb)",11,98358368,98381099,22732,1,"59045","ENSMUST00000018311.4",0,"ENSMUSG00000018167","Stard3","StAR related lipid transfer domain containing 3"
"chr11",98384216,98384438,223,"*",12.4896350609677,4.46690654871695,2.79603679296921,0.1,"both","exo_only","False","CpG:",1335,222,3802,98383915,98387717,"Promoter (<=1kb)",11,98383811,98384953,1143,1,"21393","ENSMUST00000008021.2",405,"ENSMUSG00000007877","Tcap","titin-cap"
"chr11",98386680,98386882,203,"*",12.4896350609677,4.46690654871695,2.79603679296921,0.1,"both","exo_only","False","CpG:",1335,202,3802,98383915,98387717,"Promoter (<=1kb)",11,98386712,98387482,771,1,"18948","ENSMUST00000124527.1",0,"ENSMUSG00000038216","Pnmt","phenylethanolamine-N-methyltransferase"
"chr11",98400166,98400505,340,"*",29.4009242449895,17.2421925027849,1.70517318144086,0.7,"both","both","False","CpG:",1335,339,1885,98399060,98400945,"Promoter (<=1kb)",11,98388677,98400490,11814,2,"320655","ENSMUST00000090827.11",0,"ENSMUSG00000038208","Pgap3","post-GPI attachment to proteins 3"
"chr11",98412307,98413135,829,"*",19.2099116982878,8.46889690257782,2.26828970989605,0.2,"both","both","False","CpG:",1335,828,3440,98410940,98414380,"Promoter (<=1kb)",11,98412470,98437716,25247,1,"13866","ENSMUST00000058295.5",0,"ENSMUSG00000062312","Erbb2","erb-b2 receptor tyrosine kinase 2"
"chr11",98438655,98439061,407,"*",19.638802802319,20.2924722654265,0.967787588690161,1,"both","both","False","CpG:",1336,406,3392,98436959,98440351,"Promoter (<=1kb)",11,98437708,98438991,1284,2,"103742","ENSMUST00000002655.7",0,"ENSMUSG00000002580","Mien1","migration and invasion enhancer 1"
"chr11",98457502,98458295,794,"*",21.1982957803842,15.3807753490679,1.37823323592518,0.7,"both","both","False","CpG:",1336,793,2200,98456935,98459135,"Distal Intergenic",11,98453789,98455125,1337,1,"14786","ENSMUST00000129034.1",3713,"ENSMUSG00000019312","Grb7","growth factor receptor bound protein 7"
"chr11",98550936,98551392,457,"*",21.2961874824058,19.1563627528291,1.11170308044311,1,"both","both","False","CpG:",1336,456,4509,98547882,98552391,"Promoter (<=1kb)",11,98551097,98558665,7569,1,"69376","ENSMUST00000081033.12",0,"ENSMUSG00000017195","Zpbp2","zona pellucida binding protein 2"
"chr11",98587032,98587434,403,"*",22.9257146638032,35.4690868277864,0.646357623333096,0.7,"both","both","False","CpG:",1337,402,2234,98586229,98588463,"Promoter (<=1kb)",11,98581256,98587368,6113,2,"66612","ENSMUST00000052919.7",0,"ENSMUSG00000038150","Ormdl3","ORM1-like 3 (S. cerevisiae)"
"chr11",98682576,98682998,423,"*",58.9892148437696,105.540098512295,0.558927039819822,0.1,"both","both","False","CpG:",1337,422,2949,98681575,98684524,"Promoter (<=1kb)",11,98682591,98695049,12459,1,"22123","ENSMUST00000152102.1",0,"ENSMUSG00000017221","Psmd3","proteasome (prosome, macropain) 26S subunit, non-ATPase, 3"
"chr11",98741717,98742336,620,"*",26.8432020938648,18.7826887244816,1.42914587403437,0.2,"both","exo_only","False","CpG:",1338,619,3950,98740047,98743997,"Promoter (<=1kb)",11,98741811,98757695,15885,1,"21833","ENSMUST00000152195.6",0,"ENSMUSG00000058756","Thra","thyroid hormone receptor alpha"
"chr11",98768144,98768493,350,"*",27.7399830885293,21.2547169026982,1.3051212686351,0.4,"both","both","False","CpG:",1338,349,13715,98763284,98776999,"Promoter (1-2kb)",11,98769347,98770426,1080,2,"217166","ENSMUST00000139220.1",1933,"ENSMUSG00000020889","Nr1d1","nuclear receptor subfamily 1, group D, member 1"
"chr11",98773805,98774126,322,"*",29.570171810138,24.367460814537,1.21351059247409,0.4,"both","both","False","CpG:",1338,321,11836,98765634,98777470,"Promoter (1-2kb)",11,98767932,98775333,7402,2,"217166","ENSMUST00000064941.6",1207,"ENSMUSG00000020889","Nr1d1","nuclear receptor subfamily 1, group D, member 1"
"chr11",98794754,98796475,1722,"*",23.6511690839297,28.9486959886446,0.817002917616984,0.7,"both","both","False","CpG:",1338,1721,4229,98793866,98798095,"Promoter (<=1kb)",11,98795516,98807859,12344,1,"74026","ENSMUST00000037915.8",0,"ENSMUSG00000052915","Msl1","male specific lethal 1"
"chr11",98809562,98810137,576,"*",25.6673013391272,28.0723048630558,0.914328248583051,0.7,"both","both","False","CpG:",1338,575,2417,98808488,98810905,"Promoter (<=1kb)",11,98797707,98810087,12381,2,"100037262","ENSMUST00000153181.7",0,"ENSMUSG00000075576","Gm12359","predicted gene 12359"
"chr11",98836760,98837394,635,"*",20.0142118875241,9.07318788311451,2.20586326937759,0.2,"both","both","False","CpG:",1339,634,5148,98833658,98838806,"Promoter (<=1kb)",11,98836785,98853697,16913,1,"268480","ENSMUST00000107479.2",0,"ENSMUSG00000038020","Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1"
"chr11",98863489,98864070,582,"*",42.5058002302058,7.24745903829582,5.86492452121547,0.1,"both","both","False","CpG:",1339,581,2096,98863097,98865193,"Promoter (<=1kb)",11,98863638,98892299,28662,1,"68524","ENSMUST00000142414.7",0,"ENSMUSG00000038013","Wipf2","WAS/WASL interacting protein family, member 2"
"chr11",98907613,98908088,476,"*",24.6979126156857,16.1802625611652,1.52642223958492,0.4,"both","both","False","CpG:",1339,475,3127,98907357,98910484,"Promoter (<=1kb)",11,98907801,98923936,16136,1,"23834","ENSMUST00000092706.12",0,"ENSMUSG00000017499","Cdc6","cell division cycle 6"
"chr11",98936171,98936439,269,"*",19.4346617138043,24.8906728379957,0.780800978756074,0.4,"both","endo_only","False","CpG:",1339,268,5689,98936014,98941703,"Promoter (1-2kb)",11,98937698,98974162,36465,1,"19401","ENSMUST00000107475.8",-1259,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98937354,98938138,785,"*",19.4346617138043,24.8906728379957,0.780800978756074,0.4,"both","both","False","CpG:",1339,784,5689,98936014,98941703,"Promoter (<=1kb)",11,98937698,98974162,36465,1,"19401","ENSMUST00000107475.8",0,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98959604,98960112,509,"*",15.967802507916,10.6318178455598,1.50188826970777,0.4,"both","both","False","CpG:",1340,508,3952,98958193,98962145,"Promoter (<=1kb)",11,98960412,98974942,14531,1,"19401","ENSMUST00000107473.2",-300,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98960434,98961001,568,"*",15.967802507916,10.6318178455598,1.50188826970777,0.4,"both","both","False","CpG:",1340,567,3952,98958193,98962145,"Promoter (<=1kb)",11,98960412,98974942,14531,1,"19401","ENSMUST00000107473.2",22,"ENSMUSG00000037992","Rara","retinoic acid receptor, alpha"
"chr11",98982168,98983029,862,"*",16.2366367545017,13.9232481127573,1.1661529424032,0.7,"both","exo_only","False","CpG:",1340,861,5292,98977753,98983045,"Promoter (<=1kb)",11,98982180,98983016,837,2,"353155","ENSMUST00000062931.1",0,"ENSMUSG00000047197","Gjd3","gap junction protein, delta 3"
"chr11",99023929,99024182,254,"*",32.4376354053007,48.9637178972222,0.662483095613557,0.2,"both","both","False","CpG:",1340,253,3734,99022388,99026122,"Promoter (<=1kb)",11,99022085,99024178,2094,2,"21973","ENSMUST00000129777.1",0,"ENSMUSG00000020914","Top2a","topoisomerase (DNA) II alpha"
"chr11",99041011,99041815,805,"*",25.9753461946323,14.7896790894873,1.75631574136695,0.4,"both","exo_only","False","CpG:",1340,804,3375,99039508,99042883,"Promoter (<=1kb)",11,99041244,99054392,13149,1,"16010","ENSMUST00000017637.12",0,"ENSMUSG00000017493","Igfbp4","insulin-like growth factor binding protein 4"
"chr11",99230172,99231095,924,"*",21.4053827548587,17.2152678839691,1.24339527558508,0.7,"both","both","False","CpG:",1342,923,2638,99228918,99231556,"Promoter (<=1kb)",11,99209047,99231017,21971,2,"57376","ENSMUST00000103133.3",0,"ENSMUSG00000037935","Smarce1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"chr11",100319667,100320531,865,"*",27.6791557022998,44.4797639695148,0.622286478886676,0.2,"both","both","False","CpG:",1350,864,6016,100318308,100324324,"Promoter (<=1kb)",11,100319885,100322096,2212,1,"20918","ENSMUST00000049385.13",0,"ENSMUSG00000035530","Eif1","eukaryotic translation initiation factor 1"
"chr11",100355313,100356174,862,"*",20.9327696016098,32.226498201659,0.649551479984635,0.4,"both","both","False","CpG:",1350,861,2783,100354349,100357132,"Promoter (<=1kb)",11,100347327,100356128,8802,2,"15114","ENSMUST00000138603.8",0,"ENSMUSG00000006930","Hap1","huntingtin-associated protein 1"
"chr11",100356431,100356663,233,"*",20.9327696016098,32.226498201659,0.649551479984635,0.4,"both","endo_only","False","CpG:",1350,232,2783,100354349,100357132,"Promoter (<=1kb)",11,100347327,100356128,8802,2,"15114","ENSMUST00000138603.8",-303,"ENSMUSG00000006930","Hap1","huntingtin-associated protein 1"
"chr11",100397194,100397946,753,"*",29.648578776425,34.1701384608323,0.867675113766653,0.4,"both","both","False","CpG:",1350,752,5719,100393729,100399448,"Promoter (<=1kb)",11,100370619,100397749,27131,2,"16480","ENSMUST00000001592.14",0,"ENSMUSG00000001552","Jup","junction plakoglobin"
"chr11",100414049,100414856,808,"*",26.2972411720465,14.0842662337126,1.86713604639911,0.1,"both","both","False","CpG:",1351,807,4324,100411763,100416087,"Promoter (<=1kb)",11,100408456,100414836,6381,2,"66180","ENSMUST00000066489.12",0,"ENSMUSG00000006931","P3h4","prolyl 3-hydroxylase family member 4 (non-enzymatic)"
"chr11",100440746,100441142,397,"*",13.7923690762193,11.8115961347614,1.16769731362796,1,"both","endo_only","False","CpG:",1351,396,962,100440801,100441763,"Promoter (<=1kb)",11,100422321,100441089,18769,2,"68106","ENSMUST00000107399.8",0,"ENSMUSG00000017176","Nt5c3b","5'-nucleotidase, cytosolic IIIB"
"chr11",100471920,100472886,967,"*",14.6210468871661,14.018501472824,1.04298215579676,0.7,"both","both","False","CpG:",1351,966,4394,100469875,100474269,"Promoter (<=1kb)",11,100462614,100472741,10128,2,"217194","ENSMUST00000056665.3",0,"ENSMUSG00000048732","Klhl11","kelch-like 11"
"chr11",100527205,100527972,768,"*",39.8835292400325,28.9224710733926,1.37898069424378,0.7,"both","both","False","CpG:",1351,767,5253,100524462,100529715,"Promoter (<=1kb)",11,100500579,100527869,27291,2,"104112","ENSMUST00000107385.1",0,"ENSMUSG00000020917","Acly","ATP citrate lyase"
"chr11",100574880,100575100,221,"*",54.193757971027,22.2117977223017,2.43986365482763,0.1,"both","both","False","CpG:",1352,220,2364,100574662,100577026,"Promoter (<=1kb)",11,100574904,100581728,6825,1,"12799","ENSMUST00000103120.4",0,"ENSMUSG00000006782","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase"
"chr11",100576356,100576618,263,"*",54.193757971027,22.2117977223017,2.43986365482763,0.1,"both","exo_only","False","CpG:",1352,262,2364,100574662,100577026,"Promoter (<=1kb)",11,100575891,100591729,15839,1,"12799","ENSMUST00000147403.1",465,"ENSMUSG00000006782","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase"
"chr11",100619084,100619840,757,"*",52.6295604914539,33.7522189252837,1.55929186783122,0.2,"both","both","False","CpG:",1352,756,2393,100617943,100620336,"Promoter (<=1kb)",11,100590887,100619576,28690,2,"56354","ENSMUST00000155152.7",0,"ENSMUSG00000014195","Dnajc7","DnaJ heat shock protein family (Hsp40) member C7"
"chr11",100622804,100623050,247,"*",37.2103457080463,8.40515714252074,4.42708507135499,0.1,"both","both","False","CpG:",1352,246,2255,100621839,100624094,"Promoter (<=1kb)",11,100622876,100627607,4732,1,"71966","ENSMUST00000017981.9",0,"ENSMUSG00000017837","Nkiras2","NFKB inhibitor interacting Ras-like protein 2"
"chr11",100640049,100640608,560,"*",18.1097706037346,5.75027724373794,3.14937347124544,0.7,"both","exo_only","False","CpG:",1352,559,1490,100639379,100640869,"Exon (ENSMUST00000207052.1/ENSMUST00000207052.1, exon 2 of 2)",11,100627543,100650693,23151,2,"278304","ENSMUST00000103119.9",10085,"ENSMUSG00000014198","Zfp385c","zinc finger protein 385C"
"chr11",100738077,100738578,502,"*",38.5394155959899,26.082608000393,1.47759056898793,0.7,"both","both","False","CpG:",1353,501,4292,100735510,100739802,"Promoter (<=1kb)",11,100715009,100738215,23207,2,"19345","ENSMUST00000107364.7",0,"ENSMUSG00000019173","Rab5c","RAB5C, member RAS oncogene family"
"chr11",100761801,100762094,294,"*",32.8739861574153,37.50031746671,0.876632209489918,0.7,"both","both","False","CpG:",1353,293,1304,100761375,100762679,"Promoter (<=1kb)",11,100761069,100762928,1860,2,"15171","ENSMUST00000107360.2",834,"ENSMUSG00000045471","Hcrt","hypocretin"
"chr11",100850085,100850960,876,"*",11.1148180382274,15.1919372591769,0.731626115129808,0.7,"both","both","False","CpG:",1354,875,2889,100848660,100851549,"Promoter (<=1kb)",11,100780731,100850724,69994,2,"20851","ENSMUST00000004143.2",0,"ENSMUSG00000020919","Stat5b","signal transducer and activator of transcription 5B"
"chr11",100860284,100860610,327,"*",36.5249284646642,18.4525595513428,1.97939631968327,0.1,"both","both","False","CpG:",1354,326,2794,100858232,100861026,"Promoter (<=1kb)",11,100860345,100863220,2876,1,"20850","ENSMUST00000138083.7",0,"ENSMUSG00000004043","Stat5a","signal transducer and activator of transcription 5A"
"chr11",100939185,100939423,239,"*",43.2159218397355,70.5041089340815,0.612956074377745,0.2,"both","both","False","CpG:",1355,238,5804,100937275,100943079,"Promoter (<=1kb)",11,100885098,100939404,54307,2,"20848","ENSMUST00000103114.7",0,"ENSMUSG00000004040","Stat3","signal transducer and activator of transcription 3"
"chr11",100958575,100959309,735,"*",21.9601955611056,12.853360244342,1.70851786176089,0.2,"both","both","False","CpG:",1355,734,4676,100956419,100961095,"3' UTR",11,100964407,100970551,6145,2,"19285","ENSMUST00000132934.1",11242,"ENSMUSG00000004044","Cavin1","caveolae associated 1"
"chr11",100969157,100970672,1516,"*",21.3459915534406,12.5885149487787,1.69567193908854,0.1,"both","both","False","CpG:",1355,1515,7594,100965198,100972792,"Promoter (<=1kb)",11,100964407,100970551,6145,2,"19285","ENSMUST00000132934.1",0,"ENSMUSG00000004044","Cavin1","caveolae associated 1"
"chr11",101009431,101009638,208,"*",34.0638982425725,21.1647359049074,1.60946483790871,0.1,"both","both","False","CpG:",1355,207,3428,101007848,101011276,"Promoter (<=1kb)",11,101009452,101021410,11959,1,"11975","ENSMUST00000151554.1",0,"ENSMUSG00000019302","Atp6v0a1","ATPase, H+ transporting, lysosomal V0 subunit A1"
"chr11",101069883,101070493,611,"*",19.8901500811883,13.7407524741004,1.44752990192341,0.1,"both","both","False","CpG:",1356,610,3035,101069133,101072168,"Promoter (<=1kb)",11,101070012,101077672,7661,1,"27419","ENSMUST00000001802.9",0,"ENSMUSG00000001751","Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)"
